x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,w_row,w_col,w_row_depth,w_col_depth,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
1,1,1,1,8,8,1,1,1,1,8,8,515,515,2.503,0,0,49,328,0,
1,1,1,1,8,8,2,1,1,1,8,8,516,516,2.404,0,0,57,342,0,
1,1,1,1,8,8,3,1,1,1,8,8,516,516,2.582,0,0,60,349,0,
1,1,1,1,8,8,4,1,1,1,8,8,516,516,2.733,0,0,65,354,0,
1,1,1,1,8,8,5,1,1,1,8,8,516,516,2.748,0,0,70,361,0,
1,1,1,1,8,8,6,1,1,1,8,8,516,516,2.746,0,0,71,364,0,
1,1,1,1,8,8,7,1,1,1,8,8,516,516,2.745,0,0,72,367,0,
1,1,1,1,8,8,8,1,1,1,8,8,516,516,2.77,0,0,81,378,0,
1,1,1,1,8,8,1,1,2,1,8,8,515,515,2.503,0,0,56,389,0,
1,1,1,1,8,8,2,1,2,1,8,8,516,516,2.404,0,0,69,431,0,
1,1,1,1,8,8,3,1,2,1,8,8,516,516,2.582,0,0,75,450,0,
1,1,1,1,8,8,4,1,2,1,8,8,516,516,2.733,0,0,85,461,0,
1,1,1,1,8,8,5,1,2,1,8,8,516,516,2.748,0,0,95,478,0,
1,1,1,1,8,8,6,1,2,1,8,8,516,516,2.746,0,0,97,487,0,
1,1,1,1,8,8,7,1,2,1,8,8,516,516,2.745,0,0,99,496,0,
1,1,1,1,8,8,8,1,2,1,8,8,516,516,2.77,0,0,117,521,0,
1,1,1,1,8,8,1,1,3,1,8,8,515,515,2.503,0,0,63,443,0,
1,1,1,1,8,8,2,1,3,1,8,8,516,516,2.404,0,0,81,513,0,
1,1,1,1,8,8,3,1,3,1,8,8,516,516,2.582,0,0,90,544,0,
1,1,1,1,8,8,4,1,3,1,8,8,516,516,2.733,0,0,105,561,0,
1,1,1,1,8,8,5,1,3,1,8,8,516,516,2.748,0,0,120,588,0,
1,1,1,1,8,8,6,1,3,1,8,8,516,516,2.746,0,0,123,603,0,
1,1,1,1,8,8,7,1,3,1,8,8,516,516,2.745,0,0,126,618,0,
1,1,1,1,8,8,8,1,3,1,8,8,516,516,2.77,0,0,153,657,0,
1,1,1,1,8,8,1,1,4,1,8,8,515,515,2.503,0,0,70,497,0,
1,1,1,1,8,8,2,1,4,1,8,8,516,516,2.404,0,0,93,595,0,
1,1,1,1,8,8,3,1,4,1,8,8,516,516,2.582,0,0,105,638,0,
1,1,1,1,8,8,4,1,4,1,8,8,516,516,2.733,0,0,125,661,0,
1,1,1,1,8,8,5,1,4,1,8,8,516,516,2.748,0,0,145,698,0,
1,1,1,1,8,8,6,1,4,1,8,8,516,516,2.746,0,0,149,719,0,
1,1,1,1,8,8,7,1,4,1,8,8,516,516,2.745,0,0,153,740,0,
1,1,1,1,8,8,8,1,4,1,8,8,516,516,2.77,0,0,189,793,0,
2,1,1,1,8,8,1,1,1,1,8,8,515,515,2.651,0,0,52,342,0,
2,1,1,1,8,8,2,1,1,1,8,8,516,516,2.404,0,0,59,338,0,
2,1,1,1,8,8,3,1,1,1,8,8,518,518,2.417,0,1,195,389,0,
2,1,1,1,8,8,4,1,1,1,8,8,518,518,2.417,0,1,195,389,0,
2,1,1,1,8,8,5,1,1,1,8,8,518,518,2.433,0,1,199,393,0,
2,1,1,1,8,8,6,1,1,1,8,8,518,518,2.433,0,1,199,393,0,
2,1,1,1,8,8,7,1,1,1,8,8,518,518,2.433,0,1,207,401,0,
2,1,1,1,8,8,8,1,1,1,8,8,518,518,2.433,0,1,207,401,0,
2,1,1,1,8,8,1,1,2,1,8,8,515,515,2.651,0,0,61,398,0,
2,1,1,1,8,8,2,1,2,1,8,8,516,516,2.404,0,0,72,419,0,
2,1,1,1,8,8,3,1,2,1,8,8,518,518,2.417,0,3,213,438,0,
2,1,1,1,8,8,4,1,2,1,8,8,518,518,2.417,0,3,213,438,0,
2,1,1,1,8,8,5,1,2,1,8,8,518,518,2.433,0,3,221,446,0,
2,1,1,1,8,8,6,1,2,1,8,8,518,518,2.433,0,3,221,446,0,
2,1,1,1,8,8,7,1,2,1,8,8,518,518,2.433,0,3,237,462,0,
2,1,1,1,8,8,8,1,2,1,8,8,518,518,2.433,0,3,237,462,0,
2,1,1,1,8,8,1,1,3,1,8,8,515,515,2.651,0,0,70,447,0,
2,1,1,1,8,8,2,1,3,1,8,8,516,516,2.404,0,0,85,493,0,
2,1,1,1,8,8,3,1,3,1,8,8,518,518,2.417,0,5,231,480,0,
2,1,1,1,8,8,4,1,3,1,8,8,518,518,2.417,0,5,231,480,0,
2,1,1,1,8,8,5,1,3,1,8,8,518,518,2.433,0,5,243,492,0,
2,1,1,1,8,8,6,1,3,1,8,8,518,518,2.433,0,5,243,492,0,
2,1,1,1,8,8,7,1,3,1,8,8,518,518,2.433,0,5,267,516,0,
2,1,1,1,8,8,8,1,3,1,8,8,518,518,2.433,0,5,267,516,0,
2,1,1,1,8,8,1,1,4,1,8,8,515,515,2.651,0,0,79,496,0,
2,1,1,1,8,8,2,1,4,1,8,8,516,516,2.404,0,0,98,567,0,
2,1,1,1,8,8,3,1,4,1,8,8,518,518,2.417,0,7,249,522,0,
2,1,1,1,8,8,4,1,4,1,8,8,518,518,2.417,0,7,249,522,0,
2,1,1,1,8,8,5,1,4,1,8,8,518,518,2.433,0,7,265,538,0,
2,1,1,1,8,8,6,1,4,1,8,8,518,518,2.433,0,7,265,538,0,
2,1,1,1,8,8,7,1,4,1,8,8,518,518,2.433,0,7,297,570,0,
2,1,1,1,8,8,8,1,4,1,8,8,518,518,2.433,0,7,297,570,0,
3,1,1,1,8,8,1,1,1,1,8,8,515,515,2.787,0,0,53,347,0,
3,1,1,1,8,8,2,1,1,1,8,8,518,518,2.404,0,1,194,387,0,
3,1,1,1,8,8,3,1,1,1,8,8,518,518,2.417,0,1,196,389,0,
3,1,1,1,8,8,4,1,1,1,8,8,518,518,2.417,0,1,196,389,0,
3,1,1,1,8,8,5,1,1,1,8,8,518,518,2.433,0,1,200,393,0,
3,1,1,1,8,8,6,1,1,1,8,8,518,518,2.433,0,1,208,401,0,
3,1,1,1,8,8,7,1,1,1,8,8,518,518,2.433,0,1,208,401,0,
3,1,1,1,8,8,8,1,1,1,8,8,518,518,2.433,0,1,208,401,0,
3,1,1,1,8,8,1,1,2,1,8,8,515,515,2.787,0,0,62,406,0,
3,1,1,1,8,8,2,1,2,1,8,8,518,518,2.404,0,3,210,434,0,
3,1,1,1,8,8,3,1,2,1,8,8,518,518,2.417,0,3,214,438,0,
3,1,1,1,8,8,4,1,2,1,8,8,518,518,2.417,0,3,214,438,0,
3,1,1,1,8,8,5,1,2,1,8,8,518,518,2.433,0,3,222,446,0,
3,1,1,1,8,8,6,1,2,1,8,8,518,518,2.433,0,3,238,462,0,
3,1,1,1,8,8,7,1,2,1,8,8,518,518,2.433,0,3,238,462,0,
3,1,1,1,8,8,8,1,2,1,8,8,518,518,2.433,0,3,238,462,0,
3,1,1,1,8,8,1,1,3,1,8,8,515,515,2.787,0,0,71,458,0,
3,1,1,1,8,8,2,1,3,1,8,8,518,518,2.404,0,5,226,474,0,
3,1,1,1,8,8,3,1,3,1,8,8,518,518,2.417,0,5,232,480,0,
3,1,1,1,8,8,4,1,3,1,8,8,518,518,2.417,0,5,232,480,0,
3,1,1,1,8,8,5,1,3,1,8,8,518,518,2.433,0,5,244,492,0,
3,1,1,1,8,8,6,1,3,1,8,8,518,518,2.433,0,5,268,516,0,
3,1,1,1,8,8,7,1,3,1,8,8,518,518,2.433,0,5,268,516,0,
3,1,1,1,8,8,8,1,3,1,8,8,518,518,2.433,0,5,268,516,0,
3,1,1,1,8,8,1,1,4,1,8,8,515,515,2.787,0,0,80,510,0,
3,1,1,1,8,8,2,1,4,1,8,8,518,518,2.404,0,7,242,514,0,
3,1,1,1,8,8,3,1,4,1,8,8,518,518,2.417,0,7,250,522,0,
3,1,1,1,8,8,4,1,4,1,8,8,518,518,2.417,0,7,250,522,0,
3,1,1,1,8,8,5,1,4,1,8,8,518,518,2.433,0,7,266,538,0,
3,1,1,1,8,8,6,1,4,1,8,8,518,518,2.433,0,7,298,570,0,
3,1,1,1,8,8,7,1,4,1,8,8,518,518,2.433,0,7,298,570,0,
3,1,1,1,8,8,8,1,4,1,8,8,518,518,2.433,0,7,298,570,0,
4,1,1,1,8,8,1,1,1,1,8,8,515,515,2.843,0,0,58,352,0,
4,1,1,1,8,8,2,1,1,1,8,8,518,518,2.404,0,1,195,387,0,
4,1,1,1,8,8,3,1,1,1,8,8,518,518,2.417,0,1,197,389,0,
4,1,1,1,8,8,4,1,1,1,8,8,518,518,2.417,0,1,197,389,0,
4,1,1,1,8,8,5,1,1,1,8,8,518,518,2.433,0,1,209,401,0,
4,1,1,1,8,8,6,1,1,1,8,8,518,518,2.433,0,1,209,401,0,
4,1,1,1,8,8,7,1,1,1,8,8,518,518,2.433,0,1,209,401,0,
4,1,1,1,8,8,8,1,1,1,8,8,518,518,2.433,0,1,209,401,0,
4,1,1,1,8,8,1,1,2,1,8,8,515,515,2.843,0,0,71,416,0,
4,1,1,1,8,8,2,1,2,1,8,8,518,518,2.404,0,3,211,434,0,
4,1,1,1,8,8,3,1,2,1,8,8,518,518,2.417,0,3,215,438,0,
4,1,1,1,8,8,4,1,2,1,8,8,518,518,2.417,0,3,215,438,0,
4,1,1,1,8,8,5,1,2,1,8,8,518,518,2.433,0,3,239,462,0,
4,1,1,1,8,8,6,1,2,1,8,8,518,518,2.433,0,3,239,462,0,
4,1,1,1,8,8,7,1,2,1,8,8,518,518,2.433,0,3,239,462,0,
4,1,1,1,8,8,8,1,2,1,8,8,518,518,2.433,0,3,239,462,0,
4,1,1,1,8,8,1,1,3,1,8,8,515,515,2.843,0,0,84,473,0,
4,1,1,1,8,8,2,1,3,1,8,8,518,518,2.404,0,5,227,474,0,
4,1,1,1,8,8,3,1,3,1,8,8,518,518,2.417,0,5,233,480,0,
4,1,1,1,8,8,4,1,3,1,8,8,518,518,2.417,0,5,233,480,0,
4,1,1,1,8,8,5,1,3,1,8,8,518,518,2.433,0,5,269,516,0,
4,1,1,1,8,8,6,1,3,1,8,8,518,518,2.433,0,5,269,516,0,
4,1,1,1,8,8,7,1,3,1,8,8,518,518,2.433,0,5,269,516,0,
4,1,1,1,8,8,8,1,3,1,8,8,518,518,2.433,0,5,269,516,0,
4,1,1,1,8,8,1,1,4,1,8,8,515,515,2.843,0,0,97,530,0,
4,1,1,1,8,8,2,1,4,1,8,8,518,518,2.404,0,7,243,514,0,
4,1,1,1,8,8,3,1,4,1,8,8,518,518,2.417,0,7,251,522,0,
4,1,1,1,8,8,4,1,4,1,8,8,518,518,2.417,0,7,251,522,0,
4,1,1,1,8,8,5,1,4,1,8,8,518,518,2.433,0,7,299,570,0,
4,1,1,1,8,8,6,1,4,1,8,8,518,518,2.433,0,7,299,570,0,
4,1,1,1,8,8,7,1,4,1,8,8,518,518,2.433,0,7,299,570,0,
4,1,1,1,8,8,8,1,4,1,8,8,518,518,2.433,0,7,299,570,0,
5,1,1,1,8,8,1,1,1,1,8,8,515,515,2.842,0,0,59,355,0,
5,1,1,1,8,8,2,1,1,1,8,8,518,518,2.404,0,1,196,387,0,
5,1,1,1,8,8,3,1,1,1,8,8,518,518,2.417,0,1,198,389,0,
5,1,1,1,8,8,4,1,1,1,8,8,518,518,2.417,0,1,206,397,0,
5,1,1,1,8,8,5,1,1,1,8,8,518,518,2.433,0,1,210,401,0,
5,1,1,1,8,8,6,1,1,1,8,8,518,518,2.433,0,1,210,401,0,
5,1,1,1,8,8,7,1,1,1,8,8,518,518,2.433,0,1,210,401,0,
5,1,1,1,8,8,8,1,1,1,8,8,518,518,2.433,0,1,210,401,0,
5,1,1,1,8,8,1,1,2,1,8,8,515,515,2.842,0,0,72,421,0,
5,1,1,1,8,8,2,1,2,1,8,8,518,518,2.404,0,3,212,434,0,
5,1,1,1,8,8,3,1,2,1,8,8,518,518,2.417,0,3,216,438,0,
5,1,1,1,8,8,4,1,2,1,8,8,518,518,2.417,0,3,232,454,0,
5,1,1,1,8,8,5,1,2,1,8,8,518,518,2.433,0,3,240,462,0,
5,1,1,1,8,8,6,1,2,1,8,8,518,518,2.433,0,3,240,462,0,
5,1,1,1,8,8,7,1,2,1,8,8,518,518,2.433,0,3,240,462,0,
5,1,1,1,8,8,8,1,2,1,8,8,518,518,2.433,0,3,240,462,0,
5,1,1,1,8,8,1,1,3,1,8,8,515,515,2.842,0,0,85,480,0,
5,1,1,1,8,8,2,1,3,1,8,8,518,518,2.404,0,5,228,474,0,
5,1,1,1,8,8,3,1,3,1,8,8,518,518,2.417,0,5,234,480,0,
5,1,1,1,8,8,4,1,3,1,8,8,518,518,2.417,0,5,258,504,0,
5,1,1,1,8,8,5,1,3,1,8,8,518,518,2.433,0,5,270,516,0,
5,1,1,1,8,8,6,1,3,1,8,8,518,518,2.433,0,5,270,516,0,
5,1,1,1,8,8,7,1,3,1,8,8,518,518,2.433,0,5,270,516,0,
5,1,1,1,8,8,8,1,3,1,8,8,518,518,2.433,0,5,270,516,0,
5,1,1,1,8,8,1,1,4,1,8,8,515,515,2.842,0,0,98,539,0,
5,1,1,1,8,8,2,1,4,1,8,8,518,518,2.404,0,7,244,514,0,
5,1,1,1,8,8,3,1,4,1,8,8,518,518,2.417,0,7,252,522,0,
5,1,1,1,8,8,4,1,4,1,8,8,518,518,2.417,0,7,284,554,0,
5,1,1,1,8,8,5,1,4,1,8,8,518,518,2.433,0,7,300,570,0,
5,1,1,1,8,8,6,1,4,1,8,8,518,518,2.433,0,7,300,570,0,
5,1,1,1,8,8,7,1,4,1,8,8,518,518,2.433,0,7,300,570,0,
5,1,1,1,8,8,8,1,4,1,8,8,518,518,2.433,0,7,300,570,0,
6,1,1,1,8,8,1,1,1,1,8,8,515,515,2.84,0,0,60,358,0,
6,1,1,1,8,8,2,1,1,1,8,8,518,518,2.404,0,1,197,387,0,
6,1,1,1,8,8,3,1,1,1,8,8,518,518,2.417,0,1,207,397,0,
6,1,1,1,8,8,4,1,1,1,8,8,518,518,2.417,0,1,207,397,0,
6,1,1,1,8,8,5,1,1,1,8,8,518,518,2.433,0,1,211,401,0,
6,1,1,1,8,8,6,1,1,1,8,8,518,518,2.433,0,1,211,401,0,
6,1,1,1,8,8,7,1,1,1,8,8,518,518,2.433,0,1,211,401,0,
6,1,1,1,8,8,8,1,1,1,8,8,518,518,2.433,0,1,211,401,0,
6,1,1,1,8,8,1,1,2,1,8,8,515,515,2.84,0,0,73,426,0,
6,1,1,1,8,8,2,1,2,1,8,8,518,518,2.404,0,3,213,434,0,
6,1,1,1,8,8,3,1,2,1,8,8,518,518,2.417,0,3,233,454,0,
6,1,1,1,8,8,4,1,2,1,8,8,518,518,2.417,0,3,233,454,0,
6,1,1,1,8,8,5,1,2,1,8,8,518,518,2.433,0,3,241,462,0,
6,1,1,1,8,8,6,1,2,1,8,8,518,518,2.433,0,3,241,462,0,
6,1,1,1,8,8,7,1,2,1,8,8,518,518,2.433,0,3,241,462,0,
6,1,1,1,8,8,8,1,2,1,8,8,518,518,2.433,0,3,241,462,0,
6,1,1,1,8,8,1,1,3,1,8,8,515,515,2.84,0,0,86,487,0,
6,1,1,1,8,8,2,1,3,1,8,8,518,518,2.404,0,5,229,474,0,
6,1,1,1,8,8,3,1,3,1,8,8,518,518,2.417,0,5,259,504,0,
6,1,1,1,8,8,4,1,3,1,8,8,518,518,2.417,0,5,259,504,0,
6,1,1,1,8,8,5,1,3,1,8,8,518,518,2.433,0,5,271,516,0,
6,1,1,1,8,8,6,1,3,1,8,8,518,518,2.433,0,5,271,516,0,
6,1,1,1,8,8,7,1,3,1,8,8,518,518,2.433,0,5,271,516,0,
6,1,1,1,8,8,8,1,3,1,8,8,518,518,2.433,0,5,271,516,0,
6,1,1,1,8,8,1,1,4,1,8,8,515,515,2.84,0,0,99,548,0,
6,1,1,1,8,8,2,1,4,1,8,8,518,518,2.404,0,7,245,514,0,
6,1,1,1,8,8,3,1,4,1,8,8,518,518,2.417,0,7,285,554,0,
6,1,1,1,8,8,4,1,4,1,8,8,518,518,2.417,0,7,285,554,0,
6,1,1,1,8,8,5,1,4,1,8,8,518,518,2.433,0,7,301,570,0,
6,1,1,1,8,8,6,1,4,1,8,8,518,518,2.433,0,7,301,570,0,
6,1,1,1,8,8,7,1,4,1,8,8,518,518,2.433,0,7,301,570,0,
6,1,1,1,8,8,8,1,4,1,8,8,518,518,2.433,0,7,301,570,0,
7,1,1,1,8,8,1,1,1,1,8,8,515,515,2.839,0,0,61,361,0,
7,1,1,1,8,8,2,1,1,1,8,8,518,518,2.404,0,1,206,395,0,
7,1,1,1,8,8,3,1,1,1,8,8,518,518,2.417,0,1,208,397,0,
7,1,1,1,8,8,4,1,1,1,8,8,518,518,2.417,0,1,208,397,0,
7,1,1,1,8,8,5,1,1,1,8,8,518,518,2.433,0,1,212,401,0,
7,1,1,1,8,8,6,1,1,1,8,8,518,518,2.433,0,1,212,401,0,
7,1,1,1,8,8,7,1,1,1,8,8,518,518,2.433,0,1,212,401,0,
7,1,1,1,8,8,8,1,1,1,8,8,518,518,2.433,0,1,212,401,0,
7,1,1,1,8,8,1,1,2,1,8,8,515,515,2.839,0,0,74,431,0,
7,1,1,1,8,8,2,1,2,1,8,8,518,518,2.404,0,3,230,450,0,
7,1,1,1,8,8,3,1,2,1,8,8,518,518,2.417,0,3,234,454,0,
7,1,1,1,8,8,4,1,2,1,8,8,518,518,2.417,0,3,234,454,0,
7,1,1,1,8,8,5,1,2,1,8,8,518,518,2.433,0,3,242,462,0,
7,1,1,1,8,8,6,1,2,1,8,8,518,518,2.433,0,3,242,462,0,
7,1,1,1,8,8,7,1,2,1,8,8,518,518,2.433,0,3,242,462,0,
7,1,1,1,8,8,8,1,2,1,8,8,518,518,2.433,0,3,242,462,0,
7,1,1,1,8,8,1,1,3,1,8,8,515,515,2.839,0,0,87,494,0,
7,1,1,1,8,8,2,1,3,1,8,8,518,518,2.404,0,5,254,498,0,
7,1,1,1,8,8,3,1,3,1,8,8,518,518,2.417,0,5,260,504,0,
7,1,1,1,8,8,4,1,3,1,8,8,518,518,2.417,0,5,260,504,0,
7,1,1,1,8,8,5,1,3,1,8,8,518,518,2.433,0,5,272,516,0,
7,1,1,1,8,8,6,1,3,1,8,8,518,518,2.433,0,5,272,516,0,
7,1,1,1,8,8,7,1,3,1,8,8,518,518,2.433,0,5,272,516,0,
7,1,1,1,8,8,8,1,3,1,8,8,518,518,2.433,0,5,272,516,0,
7,1,1,1,8,8,1,1,4,1,8,8,515,515,2.839,0,0,100,557,0,
7,1,1,1,8,8,2,1,4,1,8,8,518,518,2.404,0,7,278,546,0,
7,1,1,1,8,8,3,1,4,1,8,8,518,518,2.417,0,7,286,554,0,
7,1,1,1,8,8,4,1,4,1,8,8,518,518,2.417,0,7,286,554,0,
7,1,1,1,8,8,5,1,4,1,8,8,518,518,2.433,0,7,302,570,0,
7,1,1,1,8,8,6,1,4,1,8,8,518,518,2.433,0,7,302,570,0,
7,1,1,1,8,8,7,1,4,1,8,8,518,518,2.433,0,7,302,570,0,
7,1,1,1,8,8,8,1,4,1,8,8,518,518,2.433,0,7,302,570,0,
8,1,1,1,8,8,1,1,1,1,8,8,515,515,2.848,0,0,70,372,0,
8,1,1,1,8,8,2,1,1,1,8,8,518,518,2.404,0,1,207,395,0,
8,1,1,1,8,8,3,1,1,1,8,8,518,518,2.417,0,1,209,397,0,
8,1,1,1,8,8,4,1,1,1,8,8,518,518,2.417,0,1,209,397,0,
8,1,1,1,8,8,5,1,1,1,8,8,518,518,2.433,0,1,213,401,0,
8,1,1,1,8,8,6,1,1,1,8,8,518,518,2.433,0,1,213,401,0,
8,1,1,1,8,8,7,1,1,1,8,8,518,518,2.433,0,1,213,401,0,
8,1,1,1,8,8,8,1,1,1,8,8,518,518,2.433,0,1,213,401,0,
8,1,1,1,8,8,1,1,2,1,8,8,515,515,2.848,0,0,91,452,0,
8,1,1,1,8,8,2,1,2,1,8,8,518,518,2.404,0,3,231,450,0,
8,1,1,1,8,8,3,1,2,1,8,8,518,518,2.417,0,3,235,454,0,
8,1,1,1,8,8,4,1,2,1,8,8,518,518,2.417,0,3,235,454,0,
8,1,1,1,8,8,5,1,2,1,8,8,518,518,2.433,0,3,243,462,0,
8,1,1,1,8,8,6,1,2,1,8,8,518,518,2.433,0,3,243,462,0,
8,1,1,1,8,8,7,1,2,1,8,8,518,518,2.433,0,3,243,462,0,
8,1,1,1,8,8,8,1,2,1,8,8,518,518,2.433,0,3,243,462,0,
8,1,1,1,8,8,1,1,3,1,8,8,515,515,2.848,0,0,112,525,0,
8,1,1,1,8,8,2,1,3,1,8,8,518,518,2.404,0,5,255,498,0,
8,1,1,1,8,8,3,1,3,1,8,8,518,518,2.417,0,5,261,504,0,
8,1,1,1,8,8,4,1,3,1,8,8,518,518,2.417,0,5,261,504,0,
8,1,1,1,8,8,5,1,3,1,8,8,518,518,2.433,0,5,273,516,0,
8,1,1,1,8,8,6,1,3,1,8,8,518,518,2.433,0,5,273,516,0,
8,1,1,1,8,8,7,1,3,1,8,8,518,518,2.433,0,5,273,516,0,
8,1,1,1,8,8,8,1,3,1,8,8,518,518,2.433,0,5,273,516,0,
8,1,1,1,8,8,1,1,4,1,8,8,515,515,2.848,0,0,133,598,0,
8,1,1,1,8,8,2,1,4,1,8,8,518,518,2.404,0,7,279,546,0,
8,1,1,1,8,8,3,1,4,1,8,8,518,518,2.417,0,7,287,554,0,
8,1,1,1,8,8,4,1,4,1,8,8,518,518,2.417,0,7,287,554,0,
8,1,1,1,8,8,5,1,4,1,8,8,518,518,2.433,0,7,303,570,0,
8,1,1,1,8,8,6,1,4,1,8,8,518,518,2.433,0,7,303,570,0,
8,1,1,1,8,8,7,1,4,1,8,8,518,518,2.433,0,7,303,570,0,
8,1,1,1,8,8,8,1,4,1,8,8,518,518,2.433,0,7,303,570,0,
1,1,1,2,8,8,1,1,1,1,8,8,515,515,2.625,0,0,55,374,0,
1,1,1,2,8,8,2,1,1,1,8,8,516,516,2.404,0,0,68,384,0,
1,1,1,2,8,8,3,1,1,1,8,8,516,516,2.582,0,0,72,396,0,
1,1,1,2,8,8,4,1,1,1,8,8,516,516,2.733,0,0,82,406,0,
1,1,1,2,8,8,5,1,1,1,8,8,516,516,2.748,0,0,88,416,0,
1,1,1,2,8,8,6,1,1,1,8,8,516,516,2.746,0,0,90,422,0,
1,1,1,2,8,8,7,1,1,1,8,8,516,516,2.745,0,0,92,428,0,
1,1,1,2,8,8,8,1,1,1,8,8,516,516,2.77,0,0,110,450,0,
1,1,1,2,8,8,1,1,2,1,8,8,515,515,2.625,0,0,67,472,0,
1,1,1,2,8,8,2,1,2,1,8,8,516,516,2.404,0,0,90,515,0,
1,1,1,2,8,8,3,1,2,1,8,8,516,516,2.582,0,0,98,544,0,
1,1,1,2,8,8,4,1,2,1,8,8,516,516,2.733,0,0,118,565,0,
1,1,1,2,8,8,5,1,2,1,8,8,516,516,2.748,0,0,130,588,0,
1,1,1,2,8,8,6,1,2,1,8,8,516,516,2.746,0,0,134,603,0,
1,1,1,2,8,8,7,1,2,1,8,8,516,516,2.745,0,0,138,618,0,
1,1,1,2,8,8,8,1,2,1,8,8,516,516,2.77,0,0,174,665,0,
1,1,1,2,8,8,1,1,3,1,8,8,515,515,2.625,0,0,79,563,0,
1,1,1,2,8,8,2,1,3,1,8,8,516,516,2.404,0,0,112,639,0,
1,1,1,2,8,8,3,1,3,1,8,8,516,516,2.582,0,0,124,685,0,
1,1,1,2,8,8,4,1,3,1,8,8,516,516,2.733,0,0,154,717,0,
1,1,1,2,8,8,5,1,3,1,8,8,516,516,2.748,0,0,172,753,0,
1,1,1,2,8,8,6,1,3,1,8,8,516,516,2.746,0,0,178,777,0,
1,1,1,2,8,8,7,1,3,1,8,8,516,516,2.745,0,0,184,801,0,
1,1,1,2,8,8,8,1,3,1,8,8,516,516,2.77,0,0,238,873,0,
1,1,1,2,8,8,1,1,4,1,8,8,515,515,2.625,0,0,91,654,0,
1,1,1,2,8,8,2,1,4,1,8,8,516,516,2.404,0,0,134,763,0,
1,1,1,2,8,8,3,1,4,1,8,8,516,516,2.582,0,0,150,826,0,
1,1,1,2,8,8,4,1,4,1,8,8,516,516,2.733,0,0,190,869,0,
1,1,1,2,8,8,5,1,4,1,8,8,516,516,2.748,0,0,214,918,0,
1,1,1,2,8,8,6,1,4,1,8,8,516,516,2.746,0,0,222,951,0,
1,1,1,2,8,8,7,1,4,1,8,8,516,516,2.745,0,0,230,984,0,
1,1,1,2,8,8,8,1,4,1,8,8,516,516,2.77,0,0,302,1081,0,
2,1,1,2,8,8,1,1,1,1,8,8,515,515,2.917,0,0,61,417,0,
2,1,1,2,8,8,2,1,1,1,8,8,516,516,2.404,0,0,72,407,0,
2,1,1,2,8,8,3,1,1,1,8,8,518,518,2.802,0,2,221,453,0,
2,1,1,2,8,8,4,1,1,1,8,8,518,518,2.801,0,2,223,458,0,
2,1,1,2,8,8,5,1,1,1,8,8,518,518,2.801,0,2,229,470,0,
2,1,1,2,8,8,6,1,1,1,8,8,518,518,2.8,0,2,231,478,0,
2,1,1,2,8,8,7,1,1,1,8,8,518,518,2.826,0,2,249,506,0,
2,1,1,2,8,8,8,1,1,1,8,8,518,518,2.836,0,2,251,515,0,
2,1,1,2,8,8,1,1,2,1,8,8,515,515,2.917,0,0,77,528,0,
2,1,1,2,8,8,2,1,2,1,8,8,516,516,2.404,0,0,96,538,0,
2,1,1,2,8,8,3,1,2,1,8,8,518,518,2.417,0,4,277,532,0,
2,1,1,2,8,8,4,1,2,1,8,8,518,518,2.417,0,4,283,542,0,
2,1,1,2,8,8,5,1,2,1,8,8,518,518,2.433,0,4,297,566,0,
2,1,1,2,8,8,6,1,2,1,8,8,518,518,2.602,0,4,303,582,0,
2,1,1,2,8,8,7,1,2,1,8,8,518,518,2.652,0,4,341,638,0,
2,1,1,2,8,8,8,1,2,1,8,8,518,518,2.433,0,4,357,656,0,
2,1,1,2,8,8,1,1,3,1,8,8,515,515,2.917,0,0,93,632,0,
2,1,1,2,8,8,2,1,3,1,8,8,516,516,2.404,0,0,120,662,0,
2,1,1,2,8,8,3,1,3,1,8,8,518,518,2.417,0,6,319,615,0,
2,1,1,2,8,8,4,1,3,1,8,8,518,518,2.417,0,6,327,630,0,
2,1,1,2,8,8,5,1,3,1,8,8,518,518,2.433,0,6,347,666,0,
2,1,1,2,8,8,6,1,3,1,8,8,518,518,2.602,0,6,355,690,0,
2,1,1,2,8,8,7,1,3,1,8,8,518,518,2.652,0,6,411,774,0,
2,1,1,2,8,8,8,1,3,1,8,8,518,518,2.433,0,6,439,801,0,
2,1,1,2,8,8,1,1,4,1,8,8,515,515,2.917,0,0,109,736,0,
2,1,1,2,8,8,2,1,4,1,8,8,516,516,2.404,0,0,144,786,0,
2,1,1,2,8,8,3,1,4,1,8,8,518,518,2.417,0,8,361,698,0,
2,1,1,2,8,8,4,1,4,1,8,8,518,518,2.417,0,8,371,718,0,
2,1,1,2,8,8,5,1,4,1,8,8,518,518,2.433,0,8,397,766,0,
2,1,1,2,8,8,6,1,4,1,8,8,518,518,2.602,0,8,407,798,0,
2,1,1,2,8,8,7,1,4,1,8,8,518,518,2.652,0,8,481,910,0,
2,1,1,2,8,8,8,1,4,1,8,8,518,518,2.433,0,8,521,946,0,
3,1,1,2,8,8,1,1,1,1,8,8,516,516,2.404,0,0,74,434,0,
3,1,1,2,8,8,2,1,1,1,8,8,518,518,2.802,0,2,221,451,0,
3,1,1,2,8,8,3,1,1,1,8,8,518,518,2.801,0,2,225,455,0,
