x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
3,1,5,7,8,8,7,1,67,67,2.134,0,0,292,625,0,
3,1,5,7,8,8,8,1,67,67,2.133,0,0,327,660,0,
4,1,5,7,8,8,1,1,67,67,2.135,0,0,187,590,0,
4,1,5,7,8,8,2,1,67,67,2.136,0,0,187,520,0,
4,1,5,7,8,8,3,1,67,67,2.136,0,0,187,520,0,
4,1,5,7,8,8,4,1,67,67,2.136,0,0,187,520,0,
4,1,5,7,8,8,5,1,67,67,2.135,0,0,222,555,0,
4,1,5,7,8,8,6,1,67,67,2.135,0,0,257,590,0,
4,1,5,7,8,8,7,1,67,67,2.134,0,0,292,625,0,
4,1,5,7,8,8,8,1,67,67,2.133,0,0,327,660,0,
5,1,5,7,8,8,1,1,67,67,2.135,0,0,222,625,0,
5,1,5,7,8,8,2,1,67,67,2.135,0,0,222,555,0,
5,1,5,7,8,8,3,1,67,67,2.135,0,0,222,555,0,
5,1,5,7,8,8,4,1,67,67,2.135,0,0,222,555,0,
5,1,5,7,8,8,5,1,67,67,2.135,0,0,222,555,0,
5,1,5,7,8,8,6,1,67,67,2.135,0,0,257,590,0,
5,1,5,7,8,8,7,1,67,67,2.134,0,0,292,625,0,
5,1,5,7,8,8,8,1,67,67,2.133,0,0,327,660,0,
6,1,5,7,8,8,1,1,67,67,2.134,0,0,257,660,0,
6,1,5,7,8,8,2,1,67,67,2.135,0,0,257,590,0,
6,1,5,7,8,8,3,1,67,67,2.135,0,0,257,590,0,
6,1,5,7,8,8,4,1,67,67,2.135,0,0,257,590,0,
6,1,5,7,8,8,5,1,67,67,2.135,0,0,257,590,0,
6,1,5,7,8,8,6,1,67,67,2.135,0,0,257,590,0,
6,1,5,7,8,8,7,1,67,67,2.134,0,0,292,625,0,
6,1,5,7,8,8,8,1,67,67,2.133,0,0,327,660,0,
7,1,5,7,8,8,1,1,67,67,2.133,0,0,292,695,0,
7,1,5,7,8,8,2,1,67,67,2.134,0,0,292,625,0,
7,1,5,7,8,8,3,1,67,67,2.134,0,0,292,625,0,
7,1,5,7,8,8,4,1,67,67,2.134,0,0,292,625,0,
7,1,5,7,8,8,5,1,67,67,2.134,0,0,292,625,0,
7,1,5,7,8,8,6,1,67,67,2.134,0,0,292,625,0,
7,1,5,7,8,8,7,1,67,67,2.134,0,0,292,625,0,
7,1,5,7,8,8,8,1,67,67,2.133,0,0,327,660,0,
8,1,5,7,8,8,1,1,67,67,2.143,0,0,327,730,0,
8,1,5,7,8,8,2,1,67,67,2.133,0,0,327,660,0,
8,1,5,7,8,8,3,1,67,67,2.133,0,0,327,660,0,
8,1,5,7,8,8,4,1,67,67,2.133,0,0,327,660,0,
8,1,5,7,8,8,5,1,67,67,2.133,0,0,327,660,0,
8,1,5,7,8,8,6,1,67,67,2.133,0,0,327,660,0,
8,1,5,7,8,8,7,1,67,67,2.133,0,0,327,660,0,
8,1,5,7,8,8,8,1,67,67,2.133,0,0,327,660,0,
1,1,5,8,8,8,1,1,67,67,1.864,0,0,92,620,0,
1,1,5,8,8,8,2,1,67,67,2.0,0,0,132,580,0,
1,1,5,8,8,8,3,1,67,67,2.136,0,0,172,660,0,
1,1,5,8,8,8,4,1,67,67,2.135,0,0,212,660,0,
1,1,5,8,8,8,5,1,67,67,2.135,0,0,252,700,0,
1,1,5,8,8,8,6,1,67,67,2.134,0,0,292,740,0,
1,1,5,8,8,8,7,1,67,67,2.133,0,0,332,780,0,
1,1,5,8,8,8,8,1,67,67,2.143,0,0,372,820,0,
2,1,5,8,8,8,1,1,67,67,2.0,0,0,132,580,0,
2,1,5,8,8,8,2,1,67,67,1.864,0,0,132,500,0,
2,1,5,8,8,8,3,1,67,67,2.0,0,0,172,580,0,
2,1,5,8,8,8,4,1,67,67,2.136,0,0,212,580,0,
2,1,5,8,8,8,5,1,67,67,2.135,0,0,252,620,0,
2,1,5,8,8,8,6,1,67,67,2.135,0,0,292,660,0,
2,1,5,8,8,8,7,1,67,67,2.134,0,0,332,700,0,
2,1,5,8,8,8,8,1,67,67,2.133,0,0,372,740,0,
3,1,5,8,8,8,1,1,67,67,2.136,0,0,172,660,0,
3,1,5,8,8,8,2,1,67,67,2.0,0,0,172,580,0,
3,1,5,8,8,8,3,1,67,67,2.0,0,0,172,580,0,
3,1,5,8,8,8,4,1,67,67,2.136,0,0,212,580,0,
3,1,5,8,8,8,5,1,67,67,2.135,0,0,252,620,0,
3,1,5,8,8,8,6,1,67,67,2.135,0,0,292,660,0,
3,1,5,8,8,8,7,1,67,67,2.134,0,0,332,700,0,
3,1,5,8,8,8,8,1,67,67,2.133,0,0,372,740,0,
4,1,5,8,8,8,1,1,67,67,2.135,0,0,212,660,0,
4,1,5,8,8,8,2,1,67,67,2.136,0,0,212,580,0,
4,1,5,8,8,8,3,1,67,67,2.136,0,0,212,580,0,
4,1,5,8,8,8,4,1,67,67,2.136,0,0,212,580,0,
4,1,5,8,8,8,5,1,67,67,2.135,0,0,252,620,0,
4,1,5,8,8,8,6,1,67,67,2.135,0,0,292,660,0,
4,1,5,8,8,8,7,1,67,67,2.134,0,0,332,700,0,
4,1,5,8,8,8,8,1,67,67,2.133,0,0,372,740,0,
5,1,5,8,8,8,1,1,67,67,2.135,0,0,252,700,0,
5,1,5,8,8,8,2,1,67,67,2.135,0,0,252,620,0,
5,1,5,8,8,8,3,1,67,67,2.135,0,0,252,620,0,
5,1,5,8,8,8,4,1,67,67,2.135,0,0,252,620,0,
5,1,5,8,8,8,5,1,67,67,2.135,0,0,252,620,0,
5,1,5,8,8,8,6,1,67,67,2.135,0,0,292,660,0,
5,1,5,8,8,8,7,1,67,67,2.134,0,0,332,700,0,
5,1,5,8,8,8,8,1,67,67,2.133,0,0,372,740,0,
6,1,5,8,8,8,1,1,67,67,2.134,0,0,292,740,0,
6,1,5,8,8,8,2,1,67,67,2.135,0,0,292,660,0,
6,1,5,8,8,8,3,1,67,67,2.135,0,0,292,660,0,
6,1,5,8,8,8,4,1,67,67,2.135,0,0,292,660,0,
6,1,5,8,8,8,5,1,67,67,2.135,0,0,292,660,0,
6,1,5,8,8,8,6,1,67,67,2.135,0,0,292,660,0,
6,1,5,8,8,8,7,1,67,67,2.134,0,0,332,700,0,
6,1,5,8,8,8,8,1,67,67,2.133,0,0,372,740,0,
7,1,5,8,8,8,1,1,67,67,2.133,0,0,332,780,0,
7,1,5,8,8,8,2,1,67,67,2.134,0,0,332,700,0,
7,1,5,8,8,8,3,1,67,67,2.134,0,0,332,700,0,
7,1,5,8,8,8,4,1,67,67,2.134,0,0,332,700,0,
7,1,5,8,8,8,5,1,67,67,2.134,0,0,332,700,0,
7,1,5,8,8,8,6,1,67,67,2.134,0,0,332,700,0,
7,1,5,8,8,8,7,1,67,67,2.134,0,0,332,700,0,
7,1,5,8,8,8,8,1,67,67,2.133,0,0,372,740,0,
8,1,5,8,8,8,1,1,67,67,2.143,0,0,372,820,0,
8,1,5,8,8,8,2,1,67,67,2.133,0,0,372,740,0,
8,1,5,8,8,8,3,1,67,67,2.133,0,0,372,740,0,
8,1,5,8,8,8,4,1,67,67,2.133,0,0,372,740,0,
8,1,5,8,8,8,5,1,67,67,2.133,0,0,372,740,0,
8,1,5,8,8,8,6,1,67,67,2.133,0,0,372,740,0,
8,1,5,8,8,8,7,1,67,67,2.133,0,0,372,740,0,
8,1,5,8,8,8,8,1,67,67,2.133,0,0,372,740,0,
1,1,6,1,8,8,1,1,67,67,1.864,0,0,24,178,0,
1,1,6,1,8,8,2,1,67,67,2.0,0,0,30,172,0,
1,1,6,1,8,8,3,1,67,67,2.136,0,0,36,184,0,
1,1,6,1,8,8,4,1,67,67,2.135,0,0,42,184,0,
1,1,6,1,8,8,5,1,67,67,2.135,0,0,48,190,0,
1,1,6,1,8,8,6,1,67,67,2.134,0,0,54,196,0,
1,1,6,1,8,8,7,1,67,67,2.133,0,0,60,202,0,
1,1,6,1,8,8,8,1,67,67,2.143,0,0,66,208,0,
2,1,6,1,8,8,1,1,67,67,2.0,0,0,30,172,0,
2,1,6,1,8,8,2,1,67,67,1.864,0,0,30,160,0,
2,1,6,1,8,8,3,1,67,67,2.0,0,0,36,172,0,
2,1,6,1,8,8,4,1,67,67,2.136,0,0,42,172,0,
2,1,6,1,8,8,5,1,67,67,2.135,0,0,48,178,0,
2,1,6,1,8,8,6,1,67,67,2.135,0,0,54,184,0,
2,1,6,1,8,8,7,1,67,67,2.134,0,0,60,190,0,
2,1,6,1,8,8,8,1,67,67,2.133,0,0,66,196,0,
3,1,6,1,8,8,1,1,67,67,2.136,0,0,36,184,0,
3,1,6,1,8,8,2,1,67,67,2.0,0,0,36,172,0,
3,1,6,1,8,8,3,1,67,67,2.0,0,0,36,172,0,
3,1,6,1,8,8,4,1,67,67,2.136,0,0,42,172,0,
3,1,6,1,8,8,5,1,67,67,2.135,0,0,48,178,0,
3,1,6,1,8,8,6,1,67,67,2.135,0,0,54,184,0,
3,1,6,1,8,8,7,1,67,67,2.134,0,0,60,190,0,
3,1,6,1,8,8,8,1,67,67,2.133,0,0,66,196,0,
4,1,6,1,8,8,1,1,67,67,2.135,0,0,42,184,0,
4,1,6,1,8,8,2,1,67,67,2.136,0,0,42,172,0,
4,1,6,1,8,8,3,1,67,67,2.136,0,0,42,172,0,
4,1,6,1,8,8,4,1,67,67,2.136,0,0,42,172,0,
4,1,6,1,8,8,5,1,67,67,2.135,0,0,48,178,0,
4,1,6,1,8,8,6,1,67,67,2.135,0,0,54,184,0,
4,1,6,1,8,8,7,1,67,67,2.134,0,0,60,190,0,
4,1,6,1,8,8,8,1,67,67,2.133,0,0,66,196,0,
5,1,6,1,8,8,1,1,67,67,2.135,0,0,48,190,0,
5,1,6,1,8,8,2,1,67,67,2.135,0,0,48,178,0,
5,1,6,1,8,8,3,1,67,67,2.135,0,0,48,178,0,
5,1,6,1,8,8,4,1,67,67,2.135,0,0,48,178,0,
5,1,6,1,8,8,5,1,67,67,2.135,0,0,48,178,0,
5,1,6,1,8,8,6,1,67,67,2.135,0,0,54,184,0,
5,1,6,1,8,8,7,1,67,67,2.134,0,0,60,190,0,
5,1,6,1,8,8,8,1,67,67,2.133,0,0,66,196,0,
6,1,6,1,8,8,1,1,67,67,2.134,0,0,54,196,0,
6,1,6,1,8,8,2,1,67,67,2.135,0,0,54,184,0,
6,1,6,1,8,8,3,1,67,67,2.135,0,0,54,184,0,
6,1,6,1,8,8,4,1,67,67,2.135,0,0,54,184,0,
6,1,6,1,8,8,5,1,67,67,2.135,0,0,54,184,0,
6,1,6,1,8,8,6,1,67,67,2.135,0,0,54,184,0,
6,1,6,1,8,8,7,1,67,67,2.134,0,0,60,190,0,
6,1,6,1,8,8,8,1,67,67,2.133,0,0,66,196,0,
7,1,6,1,8,8,1,1,67,67,2.133,0,0,60,202,0,
7,1,6,1,8,8,2,1,67,67,2.134,0,0,60,190,0,
7,1,6,1,8,8,3,1,67,67,2.134,0,0,60,190,0,
7,1,6,1,8,8,4,1,67,67,2.134,0,0,60,190,0,
7,1,6,1,8,8,5,1,67,67,2.134,0,0,60,190,0,
7,1,6,1,8,8,6,1,67,67,2.134,0,0,60,190,0,
7,1,6,1,8,8,7,1,67,67,2.134,0,0,60,190,0,
7,1,6,1,8,8,8,1,67,67,2.133,0,0,66,196,0,
8,1,6,1,8,8,1,1,67,67,2.143,0,0,66,208,0,
8,1,6,1,8,8,2,1,67,67,2.133,0,0,66,196,0,
8,1,6,1,8,8,3,1,67,67,2.133,0,0,66,196,0,
8,1,6,1,8,8,4,1,67,67,2.133,0,0,66,196,0,
8,1,6,1,8,8,5,1,67,67,2.133,0,0,66,196,0,
8,1,6,1,8,8,6,1,67,67,2.133,0,0,66,196,0,
8,1,6,1,8,8,7,1,67,67,2.133,0,0,66,196,0,
8,1,6,1,8,8,8,1,67,67,2.133,0,0,66,196,0,
1,1,6,2,8,8,1,1,67,67,1.864,0,0,36,256,0,
1,1,6,2,8,8,2,1,67,67,2.0,0,0,48,244,0,
1,1,6,2,8,8,3,1,67,67,2.136,0,0,60,268,0,
1,1,6,2,8,8,4,1,67,67,2.135,0,0,72,268,0,
1,1,6,2,8,8,5,1,67,67,2.135,0,0,84,280,0,
1,1,6,2,8,8,6,1,67,67,2.134,0,0,96,292,0,
1,1,6,2,8,8,7,1,67,67,2.133,0,0,108,304,0,
1,1,6,2,8,8,8,1,67,67,2.143,0,0,120,316,0,
2,1,6,2,8,8,1,1,67,67,2.0,0,0,48,244,0,
2,1,6,2,8,8,2,1,67,67,1.864,0,0,48,220,0,
2,1,6,2,8,8,3,1,67,67,2.0,0,0,60,244,0,
2,1,6,2,8,8,4,1,67,67,2.136,0,0,72,244,0,
2,1,6,2,8,8,5,1,67,67,2.135,0,0,84,256,0,
2,1,6,2,8,8,6,1,67,67,2.135,0,0,96,268,0,
2,1,6,2,8,8,7,1,67,67,2.134,0,0,108,280,0,
2,1,6,2,8,8,8,1,67,67,2.133,0,0,120,292,0,
3,1,6,2,8,8,1,1,67,67,2.136,0,0,60,268,0,
3,1,6,2,8,8,2,1,67,67,2.0,0,0,60,244,0,
3,1,6,2,8,8,3,1,67,67,2.0,0,0,60,244,0,
3,1,6,2,8,8,4,1,67,67,2.136,0,0,72,244,0,
3,1,6,2,8,8,5,1,67,67,2.135,0,0,84,256,0,
3,1,6,2,8,8,6,1,67,67,2.135,0,0,96,268,0,
3,1,6,2,8,8,7,1,67,67,2.134,0,0,108,280,0,
3,1,6,2,8,8,8,1,67,67,2.133,0,0,120,292,0,
4,1,6,2,8,8,1,1,67,67,2.135,0,0,72,268,0,
4,1,6,2,8,8,2,1,67,67,2.136,0,0,72,244,0,
4,1,6,2,8,8,3,1,67,67,2.136,0,0,72,244,0,
4,1,6,2,8,8,4,1,67,67,2.136,0,0,72,244,0,
4,1,6,2,8,8,5,1,67,67,2.135,0,0,84,256,0,
4,1,6,2,8,8,6,1,67,67,2.135,0,0,96,268,0,
4,1,6,2,8,8,7,1,67,67,2.134,0,0,108,280,0,
4,1,6,2,8,8,8,1,67,67,2.133,0,0,120,292,0,
5,1,6,2,8,8,1,1,67,67,2.135,0,0,84,280,0,
5,1,6,2,8,8,2,1,67,67,2.135,0,0,84,256,0,
5,1,6,2,8,8,3,1,67,67,2.135,0,0,84,256,0,
5,1,6,2,8,8,4,1,67,67,2.135,0,0,84,256,0,
5,1,6,2,8,8,5,1,67,67,2.135,0,0,84,256,0,
5,1,6,2,8,8,6,1,67,67,2.135,0,0,96,268,0,
5,1,6,2,8,8,7,1,67,67,2.134,0,0,108,280,0,
5,1,6,2,8,8,8,1,67,67,2.133,0,0,120,292,0,
6,1,6,2,8,8,1,1,67,67,2.134,0,0,96,292,0,
6,1,6,2,8,8,2,1,67,67,2.135,0,0,96,268,0,
6,1,6,2,8,8,3,1,67,67,2.135,0,0,96,268,0,
6,1,6,2,8,8,4,1,67,67,2.135,0,0,96,268,0,
6,1,6,2,8,8,5,1,67,67,2.135,0,0,96,268,0,
6,1,6,2,8,8,6,1,67,67,2.135,0,0,96,268,0,
6,1,6,2,8,8,7,1,67,67,2.134,0,0,108,280,0,
6,1,6,2,8,8,8,1,67,67,2.133,0,0,120,292,0,
7,1,6,2,8,8,1,1,67,67,2.133,0,0,108,304,0,
7,1,6,2,8,8,2,1,67,67,2.134,0,0,108,280,0,
7,1,6,2,8,8,3,1,67,67,2.134,0,0,108,280,0,
7,1,6,2,8,8,4,1,67,67,2.134,0,0,108,280,0,
7,1,6,2,8,8,5,1,67,67,2.134,0,0,108,280,0,
7,1,6,2,8,8,6,1,67,67,2.134,0,0,108,280,0,
7,1,6,2,8,8,7,1,67,67,2.134,0,0,108,280,0,
7,1,6,2,8,8,8,1,67,67,2.133,0,0,120,292,0,
8,1,6,2,8,8,1,1,67,67,2.143,0,0,120,316,0,
8,1,6,2,8,8,2,1,67,67,2.133,0,0,120,292,0,
8,1,6,2,8,8,3,1,67,67,2.133,0,0,120,292,0,
8,1,6,2,8,8,4,1,67,67,2.133,0,0,120,292,0,
8,1,6,2,8,8,5,1,67,67,2.133,0,0,120,292,0,
8,1,6,2,8,8,6,1,67,67,2.133,0,0,120,292,0,
8,1,6,2,8,8,7,1,67,67,2.133,0,0,120,292,0,
8,1,6,2,8,8,8,1,67,67,2.133,0,0,120,292,0,
1,1,6,3,8,8,1,1,67,67,1.864,0,0,48,334,0,
1,1,6,3,8,8,2,1,67,67,2.0,0,0,66,316,0,
1,1,6,3,8,8,3,1,67,67,2.136,0,0,84,352,0,
1,1,6,3,8,8,4,1,67,67,2.135,0,0,102,352,0,
1,1,6,3,8,8,5,1,67,67,2.135,0,0,120,370,0,
1,1,6,3,8,8,6,1,67,67,2.134,0,0,138,388,0,
1,1,6,3,8,8,7,1,67,67,2.133,0,0,156,406,0,
1,1,6,3,8,8,8,1,67,67,2.143,0,0,174,424,0,
2,1,6,3,8,8,1,1,67,67,2.0,0,0,66,316,0,
2,1,6,3,8,8,2,1,67,67,1.864,0,0,66,280,0,
2,1,6,3,8,8,3,1,67,67,2.0,0,0,84,316,0,
2,1,6,3,8,8,4,1,67,67,2.136,0,0,102,316,0,
2,1,6,3,8,8,5,1,67,67,2.135,0,0,120,334,0,
2,1,6,3,8,8,6,1,67,67,2.135,0,0,138,352,0,
2,1,6,3,8,8,7,1,67,67,2.134,0,0,156,370,0,
2,1,6,3,8,8,8,1,67,67,2.133,0,0,174,388,0,
3,1,6,3,8,8,1,1,67,67,2.136,0,0,84,352,0,
3,1,6,3,8,8,2,1,67,67,2.0,0,0,84,316,0,
3,1,6,3,8,8,3,1,67,67,2.0,0,0,84,316,0,
3,1,6,3,8,8,4,1,67,67,2.136,0,0,102,316,0,
3,1,6,3,8,8,5,1,67,67,2.135,0,0,120,334,0,
3,1,6,3,8,8,6,1,67,67,2.135,0,0,138,352,0,
3,1,6,3,8,8,7,1,67,67,2.134,0,0,156,370,0,
3,1,6,3,8,8,8,1,67,67,2.133,0,0,174,388,0,
4,1,6,3,8,8,1,1,67,67,2.135,0,0,102,352,0,
4,1,6,3,8,8,2,1,67,67,2.136,0,0,102,316,0,
4,1,6,3,8,8,3,1,67,67,2.136,0,0,102,316,0,
4,1,6,3,8,8,4,1,67,67,2.136,0,0,102,316,0,
4,1,6,3,8,8,5,1,67,67,2.135,0,0,120,334,0,
4,1,6,3,8,8,6,1,67,67,2.135,0,0,138,352,0,
4,1,6,3,8,8,7,1,67,67,2.134,0,0,156,370,0,
4,1,6,3,8,8,8,1,67,67,2.133,0,0,174,388,0,
5,1,6,3,8,8,1,1,67,67,2.135,0,0,120,370,0,
5,1,6,3,8,8,2,1,67,67,2.135,0,0,120,334,0,
5,1,6,3,8,8,3,1,67,67,2.135,0,0,120,334,0,
5,1,6,3,8,8,4,1,67,67,2.135,0,0,120,334,0,
5,1,6,3,8,8,5,1,67,67,2.135,0,0,120,334,0,
5,1,6,3,8,8,6,1,67,67,2.135,0,0,138,352,0,
5,1,6,3,8,8,7,1,67,67,2.134,0,0,156,370,0,
5,1,6,3,8,8,8,1,67,67,2.133,0,0,174,388,0,
6,1,6,3,8,8,1,1,67,67,2.134,0,0,138,388,0,
6,1,6,3,8,8,2,1,67,67,2.135,0,0,138,352,0,
6,1,6,3,8,8,3,1,67,67,2.135,0,0,138,352,0,
6,1,6,3,8,8,4,1,67,67,2.135,0,0,138,352,0,
6,1,6,3,8,8,5,1,67,67,2.135,0,0,138,352,0,
6,1,6,3,8,8,6,1,67,67,2.135,0,0,138,352,0,
6,1,6,3,8,8,7,1,67,67,2.134,0,0,156,370,0,
6,1,6,3,8,8,8,1,67,67,2.133,0,0,174,388,0,
7,1,6,3,8,8,1,1,67,67,2.133,0,0,156,406,0,
7,1,6,3,8,8,2,1,67,67,2.134,0,0,156,370,0,
7,1,6,3,8,8,3,1,67,67,2.134,0,0,156,370,0,
7,1,6,3,8,8,4,1,67,67,2.134,0,0,156,370,0,
7,1,6,3,8,8,5,1,67,67,2.134,0,0,156,370,0,
7,1,6,3,8,8,6,1,67,67,2.134,0,0,156,370,0,
7,1,6,3,8,8,7,1,67,67,2.134,0,0,156,370,0,
7,1,6,3,8,8,8,1,67,67,2.133,0,0,174,388,0,
8,1,6,3,8,8,1,1,67,67,2.143,0,0,174,424,0,
8,1,6,3,8,8,2,1,67,67,2.133,0,0,174,388,0,
8,1,6,3,8,8,3,1,67,67,2.133,0,0,174,388,0,
8,1,6,3,8,8,4,1,67,67,2.133,0,0,174,388,0,
8,1,6,3,8,8,5,1,67,67,2.133,0,0,174,388,0,
8,1,6,3,8,8,6,1,67,67,2.133,0,0,174,388,0,
8,1,6,3,8,8,7,1,67,67,2.133,0,0,174,388,0,
8,1,6,3,8,8,8,1,67,67,2.133,0,0,174,388,0,
1,1,6,4,8,8,1,1,67,67,1.864,0,0,60,412,0,
1,1,6,4,8,8,2,1,67,67,2.0,0,0,84,388,0,
1,1,6,4,8,8,3,1,67,67,2.136,0,0,108,436,0,
1,1,6,4,8,8,4,1,67,67,2.135,0,0,132,436,0,
1,1,6,4,8,8,5,1,67,67,2.135,0,0,156,460,0,
1,1,6,4,8,8,6,1,67,67,2.134,0,0,180,484,0,
1,1,6,4,8,8,7,1,67,67,2.133,0,0,204,508,0,
1,1,6,4,8,8,8,1,67,67,2.143,0,0,228,532,0,
2,1,6,4,8,8,1,1,67,67,2.0,0,0,84,388,0,
2,1,6,4,8,8,2,1,67,67,1.864,0,0,84,340,0,
2,1,6,4,8,8,3,1,67,67,2.0,0,0,108,388,0,
2,1,6,4,8,8,4,1,67,67,2.136,0,0,132,388,0,
2,1,6,4,8,8,5,1,67,67,2.135,0,0,156,412,0,
2,1,6,4,8,8,6,1,67,67,2.135,0,0,180,436,0,
2,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
2,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
3,1,6,4,8,8,1,1,67,67,2.136,0,0,108,436,0,
3,1,6,4,8,8,2,1,67,67,2.0,0,0,108,388,0,
3,1,6,4,8,8,3,1,67,67,2.0,0,0,108,388,0,
3,1,6,4,8,8,4,1,67,67,2.136,0,0,132,388,0,
3,1,6,4,8,8,5,1,67,67,2.135,0,0,156,412,0,
3,1,6,4,8,8,6,1,67,67,2.135,0,0,180,436,0,
3,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
3,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
4,1,6,4,8,8,1,1,67,67,2.135,0,0,132,436,0,
4,1,6,4,8,8,2,1,67,67,2.136,0,0,132,388,0,
4,1,6,4,8,8,3,1,67,67,2.136,0,0,132,388,0,
4,1,6,4,8,8,4,1,67,67,2.136,0,0,132,388,0,
4,1,6,4,8,8,5,1,67,67,2.135,0,0,156,412,0,
4,1,6,4,8,8,6,1,67,67,2.135,0,0,180,436,0,
4,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
4,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
5,1,6,4,8,8,1,1,67,67,2.135,0,0,156,460,0,
5,1,6,4,8,8,2,1,67,67,2.135,0,0,156,412,0,
5,1,6,4,8,8,3,1,67,67,2.135,0,0,156,412,0,
5,1,6,4,8,8,4,1,67,67,2.135,0,0,156,412,0,
5,1,6,4,8,8,5,1,67,67,2.135,0,0,156,412,0,
5,1,6,4,8,8,6,1,67,67,2.135,0,0,180,436,0,
5,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
5,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
6,1,6,4,8,8,1,1,67,67,2.134,0,0,180,484,0,
6,1,6,4,8,8,2,1,67,67,2.135,0,0,180,436,0,
6,1,6,4,8,8,3,1,67,67,2.135,0,0,180,436,0,
6,1,6,4,8,8,4,1,67,67,2.135,0,0,180,436,0,
6,1,6,4,8,8,5,1,67,67,2.135,0,0,180,436,0,
6,1,6,4,8,8,6,1,67,67,2.135,0,0,180,436,0,
6,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
6,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
7,1,6,4,8,8,1,1,67,67,2.133,0,0,204,508,0,
7,1,6,4,8,8,2,1,67,67,2.134,0,0,204,460,0,
7,1,6,4,8,8,3,1,67,67,2.134,0,0,204,460,0,
7,1,6,4,8,8,4,1,67,67,2.134,0,0,204,460,0,
7,1,6,4,8,8,5,1,67,67,2.134,0,0,204,460,0,
7,1,6,4,8,8,6,1,67,67,2.134,0,0,204,460,0,
7,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
7,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
8,1,6,4,8,8,1,1,67,67,2.143,0,0,228,532,0,
8,1,6,4,8,8,2,1,67,67,2.133,0,0,228,484,0,
8,1,6,4,8,8,3,1,67,67,2.133,0,0,228,484,0,
8,1,6,4,8,8,4,1,67,67,2.133,0,0,228,484,0,
8,1,6,4,8,8,5,1,67,67,2.133,0,0,228,484,0,
8,1,6,4,8,8,6,1,67,67,2.133,0,0,228,484,0,
8,1,6,4,8,8,7,1,67,67,2.133,0,0,228,484,0,
8,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
1,1,6,4,8,8,1,1,67,67,1.864,0,0,60,412,0,
1,1,6,4,8,8,2,1,67,67,2.0,0,0,84,388,0,
1,1,6,4,8,8,3,1,67,67,2.136,0,0,108,436,0,
1,1,6,4,8,8,4,1,67,67,2.135,0,0,132,436,0,
1,1,6,4,8,8,5,1,67,67,2.135,0,0,156,460,0,
1,1,6,4,8,8,6,1,67,67,2.134,0,0,180,484,0,
1,1,6,4,8,8,7,1,67,67,2.133,0,0,204,508,0,
1,1,6,4,8,8,8,1,67,67,2.143,0,0,228,532,0,
2,1,6,4,8,8,1,1,67,67,2.0,0,0,84,388,0,
2,1,6,4,8,8,2,1,67,67,1.864,0,0,84,340,0,
2,1,6,4,8,8,3,1,67,67,2.0,0,0,108,388,0,
2,1,6,4,8,8,4,1,67,67,2.136,0,0,132,388,0,
2,1,6,4,8,8,5,1,67,67,2.135,0,0,156,412,0,
2,1,6,4,8,8,6,1,67,67,2.135,0,0,180,436,0,
2,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
2,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
3,1,6,4,8,8,1,1,67,67,2.136,0,0,108,436,0,
3,1,6,4,8,8,2,1,67,67,2.0,0,0,108,388,0,
3,1,6,4,8,8,3,1,67,67,2.0,0,0,108,388,0,
3,1,6,4,8,8,4,1,67,67,2.136,0,0,132,388,0,
3,1,6,4,8,8,5,1,67,67,2.135,0,0,156,412,0,
3,1,6,4,8,8,6,1,67,67,2.135,0,0,180,436,0,
3,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
3,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
4,1,6,4,8,8,1,1,67,67,2.135,0,0,132,436,0,
4,1,6,4,8,8,2,1,67,67,2.136,0,0,132,388,0,
4,1,6,4,8,8,3,1,67,67,2.136,0,0,132,388,0,
4,1,6,4,8,8,4,1,67,67,2.136,0,0,132,388,0,
4,1,6,4,8,8,5,1,67,67,2.135,0,0,156,412,0,
4,1,6,4,8,8,6,1,67,67,2.135,0,0,180,436,0,
4,1,6,4,8,8,7,1,67,67,2.134,0,0,204,460,0,
4,1,6,4,8,8,8,1,67,67,2.133,0,0,228,484,0,
5,1,6,4,8,8,1,1,67,67,2.135,0,0,156,460,0,
5,1,6,4,8,8,2,1,67,67,2.135,0,0,156,412,0,
5,1,6,4,8,8,3,1,67,67,2.135,0,0,156,412,0,
